name,URL,Works on,description,website,projects,potential,more
ADTL reale state,https://adtlrealestate.com/advanced-bridge-point/,"['Concrete', 'mega project', 'Bridge', 'Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential', 'building material', 'import', 'export', 'local', 'international']",A Quality real estate developer working on projects since 1985.,https://adtlrealestate.com/,"Developing quality infrastructure and real estate projects and currently building The first major international smart city. Working on residential, commercial, and investor real estate projects.",customer,
ADTL reale state,https://adtlrealestate.com/advanced-noorani-tower/,"['Concrete', 'mega project', 'Bridge', 'Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential', 'building material', 'import', 'export', 'local', 'international']",A Quality real estate developer working on projects since 1985.,https://adtlrealestate.com/,"Developing quality infrastructure and real estate projects and currently building The first major international smart city. Working on residential, commercial, and investor real estate projects.",customer,
Anwar Landmark Limited,https://anwarlandmark.com/,"['partner', 'Real Estate', 'Projects', 'Projects', 'steel', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/projects,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/residential/ongoing,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/residential/upcoming,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/residential/ready,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/residential/completed,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/commercial/upcoming,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/condominium/upcoming,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/landowners,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/about,"['Real Estate', 'Projects', 'Projects', 'Industrial', 'Commercial', 'Residential', 'building material', 'electrical', 'construct', 'international']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/infrastructure,"['Bridge', 'Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential', 'water']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/media-events,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/blog,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
Anwar Landmark Limited,https://anwarlandmark.com/newsletter,"['Real Estate', 'Projects', 'Projects', 'Commercial', 'Residential']","Established in 2001 as the company's real estate. Anwar Cement, Anwar Ispat, A-1 Polymer, Anwar Galvanizing, Anwar Cement Sheet are part of Anwar Landmark Limited is an ISO 9001:2008 certified business member of REHAB.",https://anwarlandmark.com/,Multiple residential and commercial real estate projects are upcoming.,customer,working on a lot of porjects thats need building material
